,date,tesla,tesla_거래량,tesla_volatility,elec_fee,oli_price,oli_price_volatility,carbon_credits,carbon_credits_volatility,EVE종가,EVE거래량,EVE변동률,BYD종가,BYD거래량,BYD변동률,PSI종가,PSI거래량,SOXX종가,SOXX거래량,SOXL종가,SOXL거래량,LIT조정종가,LIT거래량,SGL종가,SGL변동률,li_price,co,co_volatility,희토류가격,nasdaq,nasdaq_거래량,nasdaq_volatility,ssec,ssec_거래량,ssec_volatility,dollar,dollar_volatility,alu_price,alu_vol,alu_change,cu_price,cu_change,REGI_price,REGI_vol,REGI_change
1182,2019-09-12,49.17,42910.0,-0.51,7.06,55.09,-1.18,27.04,0.6,20.62,55960.0,-9.99,50.79,9910.0,-0.63,60.14,60.37,219.16,573.26,12.59,11790.0,24.573284,97300.0,99.1,0.23,50.0,35989.0,-0.02,270.2,8194.47,557770.0,0.3,3031.24,19700000.0,0.75,98.31,-0.33,1799.25,75.11,-1.28,5858.75,1.35,15.34,1070.0,0.56
1183,2019-09-13,49.04,26570.0,-0.26,7.06,54.85,-0.44,27.0,-0.15,20.335,75405.0,-6.385,50.974999999999994,9145.0,0.04999999999999993,60.11,29.9,218.72,436.83,12.48,6120.0,24.740051,86600.0,99.48,0.38,50.0,35984.0,-0.01,270.5,8176.71,495640.0,-0.22,3030.995,20945000.0,0.365,98.26,-0.05,1804.75,75.01,0.31,5966.0,1.83,15.89,1280.0,3.62
1184,2019-09-16,48.56,23640.0,-0.98,7.06,62.9,14.68,27.68,2.52,20.05,94850.0,-2.78,51.16,8380.0,0.73,59.73,17.63,217.31,280.26,12.23,6540.0,24.534048,84800.0,99.42,-0.06,50.0,35968.0,-0.04,270.4,8153.54,483840.0,-0.28,3030.75,22190000.0,-0.02,98.61,0.36,1788.0,47.23,-0.93,5854.25,-1.87,15.77,1370.0,-0.76
1185,2019-09-17,48.96,19730.0,0.82,7.06,59.34,-5.66,26.85,-3.0,20.21,49580.0,0.79,49.97,10560.0,-2.33,59.88,23.91,217.79,222.83,12.34,5480.0,24.484997,111400.0,98.76,-0.66,49.5,36122.5,0.43,270.3,8186.02,471620.0,0.4,2978.12,22330000.0,-1.74,98.26,-0.35,1792.0,47.79,0.22,5815.0,-0.67,15.03,1030.0,-4.69
1186,2019-09-18,48.7,21140.0,-0.53,7.06,58.11,-2.07,26.07,-2.91,19.1,88410.0,-5.49,50.04,5330.0,0.14,59.96,9.05,218.19,218.33,12.36,8790.0,24.406521,79900.0,98.65,-0.12,49.5,36117.0,-0.02,270.2,8177.39,542240.0,-0.11,2985.66,16800000.0,0.25,98.56,0.31,1785.5,90.21,-0.36,5804.0,-0.19,14.7,671.82,-2.2
1187,2019-09-19,49.32,24420.0,1.27,7.06,58.13,0.03,26.58,1.96,19.23,51180.0,0.69,50.19,6170.0,0.3,59.67,19.61,216.76,353.01,12.17,7250.0,24.445759,91000.0,99.01,0.37,49.5,36611.5,1.37,270.1,8182.88,492920.0,0.07,2999.28,16270000.0,0.46,98.27,-0.29,1806.0,41.93,1.15,5793.5,-0.18,14.88,764.66,1.22
1188,2019-09-20,48.12,32530.0,-2.43,7.06,58.09,-0.07,27.18,2.26,18.35,108050.0,-4.54,50.07,6880.0,-0.24,58.82,52.74,212.77,648.56,11.49,11790.0,24.563477,81200.0,99.51,0.5,49.5,36606.0,-0.02,270.0,8117.67,1520000.0,-0.8,3006.45,18210000.0,0.24,98.51,0.24,1803.0,23.37,-0.17,5757.0,-0.63,14.98,1800.0,0.67
1189,2019-09-23,48.25,21960.0,0.27,7.06,58.64,0.95,26.43,-2.76,16.52,84850.0,-10.0,49.18,9590.0,-1.78,59.08,44.36,215.28,706.07,11.85,8250.0,24.45557,39500.0,98.88,-0.63,49.5,37090.0,1.32,268.75,8112.46,473440.0,-0.06,2977.08,16810000.0,-0.98,98.6,0.09,1785.0,206.21,-1.0,5778.0,0.36,14.79,517.65,-1.27
1190,2019-09-24,44.64,64709.99999999999,-7.48,7.06,57.29,-2.3,26.17,-0.98,16.78,122880.0,1.59,49.87,7980.0,1.4,58.03,38.39,210.78,393.7,11.25,18250.0,24.023943,138100.0,97.6,-1.3,49.5,37084.5,-0.01,267.5,7993.63,608620.0,-1.46,2985.34,16390000.0,0.28,98.34,-0.26,1762.5,304.95,-1.26,5780.0,0.03,13.91,584.68,-5.95
1191,2019-09-25,45.74,47220.0,2.46,7.06,56.49,-1.4,25.86,-1.18,16.24,80870.0,-3.23,49.04,8080.0,-1.66,59.07,15.23,214.31,344.68,11.83,11990.0,23.847368,76700.0,96.38,-1.25,49.5,37084.0,-0.0,266.25,8077.38,532510.0,1.05,2955.43,16850000.0,-1.0,99.04,0.71,1752.0,374.01,-0.6,5787.0,0.12,14.1,738.35,1.37
1192,2019-09-26,48.51,60390.0,6.06,7.06,56.41,-0.14,26.29,1.66,16.43,90260.0,1.17,48.49,6950.0,-1.12,58.91,11.63,214.58,358.43,11.86,10210.0,23.837557,47700.0,96.55,0.17,49.5,37068.0,-0.04,265.0,8030.66,472490.0,-0.58,2929.09,18890000.0,-0.89,99.13,0.09,1737.0,278.42,-0.86,5722.0,-1.12,14.01,635.72,-0.64
1193,2019-09-27,48.43,55620.0,-0.16,7.06,55.91,-0.89,25.94,-1.33,16.55,63140.0,0.7,48.58,4070.0000000000005,0.19,57.39,39.67,209.56,692.67,11.0,17330.0,23.80813,162200.0,96.67,0.13,49.5,36568.0,-1.35,263.75,7939.63,527850.0,-1.13,2932.17,13290000.0,0.11,99.11,-0.02,1735.0,298.28,-0.12,5767.0,0.79,14.51,715.57,3.57
1194,2019-09-30,48.17,29730.0,-0.54,7.06,54.07,-3.29,25.36,-2.24,15.99,41290.0,-3.37,48.78,4910.0,0.41,57.81,13.88,211.41,359.94,11.35,7300.0,23.906225,45900.0,96.84,0.17,49.5,35552.0,-2.78,263.7,7999.33,510050.0,0.75,2905.19,11660000.0,-0.92,99.38,0.27,1721.5,290.36,-0.78,5725.0,-0.73,15.01,811.26,3.41
1195,2019-10-01,48.94,30980.0,1.6,6.84,53.62,-0.83,25.65,1.14,15.946666666666667,40980.0,-3.0716666666666668,48.72,4901.666666666667,0.21833333333333332,57.17,25.02,209.43,607.51,11.04,14680.0,23.817942,87500.0,96.91,0.07,49.5,35536.0,-0.05,263.65,7908.67,541530.0,-1.13,2906.5866666666666,11808333.333333334,-0.7183333333333334,99.13,-0.25,1740.0,473.95,1.07,5686.0,-0.68,14.34,917.48,-4.43
1196,2019-10-02,48.63,31280.0,-0.63,6.84,52.64,-1.83,24.8,-3.31,15.903333333333334,40670.0,-2.7733333333333334,48.660000000000004,4893.333333333333,0.026666666666666672,56.46,36.9,206.37,443.54,10.52,19380.0,23.425549,109600.0,95.31,-1.66,49.5,35536.0,0.0,263.6,7785.23,629680.0,-1.56,2907.9833333333336,11956666.666666666,-0.5166666666666667,99.02,-0.11,1705.0,484.72,-2.01,5678.0,-0.14,14.37,681.04,0.21
1197,2019-10-03,46.61,75690.0,-4.15,6.84,52.45,-0.36,23.8,-4.03,15.86,40360.0,-2.475,48.6,4885.0,-0.16499999999999998,57.36,25.67,210.0,535.46,11.05,18030.0,23.43536,100500.0,94.83,-0.5,49.5,35531.0,-0.01,263.55,7872.25,518320.00000000006,1.12,2909.38,12105000.0,-0.31500000000000006,98.86,-0.16,1718.0,329.77,0.76,5662.0,-0.28,14.72,641.21,2.44
1198,2019-10-04,46.29,40110.0,-0.69,6.84,52.81,0.69,23.53,-1.13,15.816666666666666,40050.0,-2.1766666666666667,48.54,4876.666666666667,-0.35666666666666663,58.49,18.58,213.49,408.18,11.65,13750.0,23.454979,57900.0,94.58,-0.26,49.5,34042.0,-4.19,263.5,7982.46,443550.0,1.4,2910.7766666666666,12253333.333333334,-0.1133333333333334,98.81,-0.05,1719.0,286.9,0.06,5643.0,-0.34,15.09,547.97,2.51
1199,2019-10-07,47.54,40430.0,2.7,6.84,52.75,-0.11,23.98,1.91,15.773333333333333,39740.0,-1.8783333333333334,48.480000000000004,4868.333333333333,-0.5483333333333333,58.06,15.99,212.24,408.28,11.39,9130.0,23.396122,68600.0,94.48,-0.11,49.5,34020.5,-0.06,262.9,7956.28,477670.0,-0.33,2912.1733333333336,12401666.666666666,0.08833333333333326,98.97,0.16,1746.0,347.49,1.57,5722.0,1.4,15.18,730.1,0.6
1200,2019-10-08,48.01,43510.0,0.99,6.84,52.63,-0.23,23.12,-3.59,15.73,39430.0,-1.58,48.42,4860.0,-0.74,56.19,21.51,205.67,683.97,10.34,25220.0,23.082212,60000.0,93.99,-0.52,49.5,34015.0,-0.02,262.3,7823.76,478690.0,-1.67,2913.57,12550000.0,0.29,99.13,0.16,1751.5,432.34,0.32,5675.5,-0.81,15.46,1350.0,1.84
1201,2019-10-09,48.91,34680.0,1.87,6.84,52.59,-0.08,23.21,0.39,17.31,102730.0,10.0,48.09,5050.0,-0.68,57.01,75.48,209.03,471.47,10.86,16020.0,23.111639,83100.0,93.55,-0.47,49.5,34760.0,2.19,261.7,7903.73,391060.0,1.02,2924.86,13040000.0,0.39,99.12,-0.01,1744.0,414.94,-0.43,5684.0,0.15,15.42,517.88,-0.26
1202,2019-10-10,48.95,31570.0,0.08,6.84,53.55,1.83,23.8,2.54,18.19,115050.0,5.11,49.0,6260.0,1.89,57.52,37.7,211.07,374.61,11.18,18740.0,23.386312,317100.0,94.31,0.81,49.5,35505.0,2.14,261.1,7950.77,451970.0,0.6,2947.71,13420000.0,0.78,98.7,-0.42,1753.0,552.56,0.52,5781.0,1.71,15.69,439.76,1.75
1203,2019-10-11,49.58,42440.0,1.29,6.84,54.7,2.15,24.98,4.96,17.57,83970.0,-3.44,48.43,7570.0,-1.16,58.71,40.31,216.05,649.72,11.93,27950.0,24.014132,187800.0,96.4,2.23,49.5,35505.0,0.0,260.5,8057.04,549190.0,1.34,2973.66,16120000.000000002,0.88,98.3,-0.41,1722.0,617.82,-1.77,5796.0,0.26,15.61,443.8,-0.51
1204,2019-10-14,51.39,51130.0,3.65,6.84,53.59,-2.03,24.69,-1.16,17.51,70320.0,-0.33,48.85,8390.0,0.87,58.48,6.62,216.02,370.68,11.93,7110.0,23.768888,94900.0,96.31,-0.1,49.5,35483.0,-0.06,258.2,8048.65,380780.0,-0.1,3007.88,20860000.0,1.15,98.45,0.15,1720.0,417.47,-0.12,5818.0,0.38,15.77,415.84,0.99
1205,2019-10-15,51.58,32400.0,0.37,6.84,52.81,-1.46,26.27,6.4,17.89,65560.0,2.16,48.0,7660.0,-1.74,59.79,13.82,220.77,442.28,12.71,19470.0,23.89642,41700.0,96.36,0.05,49.5,35683.0,0.56,255.9,8148.71,447400.0,1.24,2991.05,15540000.0,-0.56,98.29,-0.16,1728.0,284.23,0.47,5773.0,-0.77,15.62,1170.0,-0.92
1206,2019-10-16,51.95,33520.0,0.72,6.84,53.36,1.04,26.86,2.25,18.44,87400.0,3.09,47.52,7150.0,-1.0,59.02,23.33,217.64,588.21,12.16,15500.0,23.876799,222200.0,96.38,0.02,49.5,35679.0,-0.01,253.6,8124.18,470300.0,-0.3,2978.71,14990000.0,-0.41,98.0,-0.3,1728.0,293.72,0.0,5730.0,-0.74,14.75,732.42,-5.57
1207,2019-10-17,52.39,23900.0,0.85,6.84,53.93,1.07,26.62,-0.89,18.17,49850.0,-1.46,47.52,3850.0,0.0,59.42,9.68,218.01,429.91,12.28,12440.0,24.023943,105100.0,97.04,0.68,49.5,35675.0,-0.01,251.3,8156.85,488850.0,0.4,2977.33,12250000.0,-0.05,97.61,-0.4,1727.0,183.13,-0.06,5739.0,0.16,15.15,478.12,2.71
1208,2019-10-18,51.39,28770.0,-1.91,6.84,53.78,-0.28,26.43,-0.71,17.34,60580.0,-4.57,46.9,7500.0,-1.3,58.72,16.12,215.7,314.78,11.87,14680.0,23.837557,110500.0,96.52,-0.53,49.5,35675.0,0.0,249.0,8089.54,559750.0,-0.83,2938.14,15000000.0,-1.32,97.28,-0.34,1738.0,142.68,0.64,5806.0,1.17,15.15,515.21,0.0
1209,2019-10-21,50.7,25540.0,-1.34,6.84,53.31,-0.87,26.46,0.11,17.4,32390.0,0.36,46.57,5280.0,-0.7,59.48,37.62,219.95,433.39,12.55,11630.0,23.906225,57500.0,96.59,0.07,49.5,35658.0,-0.05,246.5,8162.99,482280.0,0.91,2939.62,13250000.0,0.05,97.33,0.05,1729.0,153.92,-0.52,5828.0,0.38,15.1,607.5,-0.33
1210,2019-10-22,51.12,23130.0,0.83,6.84,54.16,1.59,26.17,-1.1,17.47,26010.0,0.36,46.8,3320.0,0.49,58.91,20.13,218.03,398.28,12.26,10310.0,23.916035,50800.0,96.8,0.22,49.5,35654.0,-0.01,244.0,8104.3,463310.0,-0.72,2954.38,11750000.0,0.5,97.53,0.21,1719.0,119.89,-0.58,5818.0,-0.17,15.24,498.6,0.93
1211,2019-10-23,50.94,56080.0,-0.35,6.84,55.97,3.34,25.25,-3.52,17.38,40990.0,-0.51,46.6,3040.0,-0.43,57.87,14.11,213.83,533.67,11.54,15680.0,23.984703,60600.0,96.89,0.09,49.5,35650.0,-0.01,241.5,8119.79,457420.0,0.19,2941.62,12380000.0,-0.43,97.49,-0.04,1730.0,140.07,0.64,5881.0,1.08,15.39,404.28,0.98
1212,2019-10-24,59.94,149100.0,17.67,6.84,56.23,0.46,25.94,2.73,17.44,30980.0,0.39,46.66,3160.0,0.13,59.36,18.42,219.12,650.36,12.38,14670.0,24.445759,188500.0,98.9,2.07,49.5,35646.0,-0.01,239.0,8185.8,468720.0,0.81,2940.92,12650000.0,-0.02,97.63,0.14,1724.0,130.24,-0.35,5880.0,-0.02,15.68,439.35,1.88
1213,2019-10-25,65.63,150030.0,9.49,6.84,56.66,0.76,25.46,-1.85,18.12,51600.0,3.86,47.04,3710.0,0.81,60.41,27.98,223.7,620.0,13.14,18280.0,24.298616,124400.0,98.06,-0.84,49.5,35630.0,-0.04,236.5,8243.12,475980.0,0.7,2954.93,13690000.0,0.48,97.83,0.2,1728.0,215.82,0.23,5925.0,0.77,16.2,554.09,3.32
1214,2019-10-28,65.54,94350.0,-0.14,6.84,55.81,-1.5,25.59,0.51,18.51,70910.0,2.18,47.3,5260.0,0.55,61.51,22.64,227.77,389.12,13.83,15310.0,24.65176,123800.0,99.57,1.54,49.0,35612.0,-0.05,233.6,8325.99,488910.0,1.01,2980.05,17370000.0,0.85,97.76,-0.07,1737.0,180.31,0.52,5908.0,-0.29,16.15,438.3,-0.31
1215,2019-10-29,63.24,63420.0,-3.51,6.84,55.54,-0.48,25.91,1.25,18.94,92100.0,2.33,47.15,5510.0,-0.32,61.73,26.6,225.41,388.12,13.47,10820.0,24.592903,106900.0,99.69,0.12,48.5,35607.5,-0.01,230.7,8276.85,468380.0,-0.59,2954.18,16610000.0,-0.87,97.69,-0.07,1754.0,203.37,0.98,5927.5,0.33,16.69,443.24,3.34
1216,2019-10-30,63.0,48210.0,-0.38,6.84,55.06,-0.86,26.43,2.01,19.66,80300.0,3.78,43.96,17240.0,-6.77,61.65,18.54,225.49,357.29,13.47,8620.0,24.622334,76800.0,99.42,-0.27,48.5,35603.0,-0.01,227.8,8303.98,484370.0,0.33,2939.32,15880000.0,-0.5,97.65,-0.04,1760.0,220.05,0.34,5908.0,-0.33,16.4,576.0,-1.74
1217,2019-10-31,62.98,25330.0,-0.03,6.84,54.18,-1.6,26.03,-1.51,19.42,88680.0,-1.23,42.85,11070.0,-2.53,61.23,16.61,224.35,288.83,13.22,10020.0,24.426142,128600.0,99.09,-0.33,48.5,35598.0,-0.01,224.9,8292.36,608630.0,-0.14,2929.06,16160000.0,-0.35,97.35,-0.31,1755.0,263.07,-0.28,5797.0,-1.88,16.34,428.4,-0.37
1218,2019-11-01,62.66,31920.0,-0.51,6.72,56.2,3.73,25.7,-1.27,20.15,57590.0,3.77,43.57,6730.0,1.68,62.52,19.58,229.5,663.2,14.13,10490.0,25.259966,101100.0,102.23,3.17,48.5,35598.0,0.0,222.0,8386.4,519419.99999999994,1.13,2958.2,15990000.0,0.99,97.24,-0.11,1786.0,269.74,1.77,5850.0,0.91,16.57,632.67,1.41
1219,2019-11-04,63.49,43940.0,1.32,6.72,56.54,0.6,26.03,1.28,19.31,100510.0,-4.15,43.43,5410.0,-0.32,63.26,21.65,234.61,665.79,15.05,12480.0,25.946644,223800.0,104.66,2.38,48.5,35580.0,-0.05,221.3,8433.2,555690.0,0.56,2975.49,16719999.999999998,0.58,97.5,0.27,1815.0,338.47,1.62,5877.0,0.46,16.67,806.22,0.6
1220,2019-11-05,63.44,34720.0,-0.08,6.72,57.23,1.22,25.91,-0.46,21.24,118880.0,10.0,43.95,7700.0,1.2,63.41,15.05,234.74,365.17,15.14,9870.0,25.838736,175900.0,104.11,-0.53,48.5,35576.0,-0.01,220.6,8434.68,559520.0,0.02,2991.56,17990000.0,0.54,97.98,0.49,1811.0,380.83,-0.22,5940.0,1.07,17.19,730.62,3.12
1221,2019-11-06,65.32,39700.0,2.96,6.72,56.35,-1.54,25.19,-2.78,21.12,101480.0,-0.57,44.31,9670.0,0.82,62.85,23.48,233.17,545.59,14.8,11250.0,25.68178,121100.0,103.56,-0.52,48.5,35572.0,-0.01,219.9,8410.63,584190.0,-0.29,2978.6,16530000.000000002,-0.43,97.95,-0.03,1810.0,324.87,-0.06,5907.0,-0.56,17.29,1090.0,0.58
1222,2019-11-07,67.11,72340.0,2.74,6.72,57.15,1.42,25.33,0.56,20.6,77070.0,-2.49,44.68,9680.0,0.84,63.06,34.94,234.58,497.37,15.09,12450.0,26.172266,130700.0,105.54,1.91,48.5,35567.5,-0.01,219.2,8434.52,618390.0,0.28,2978.71,13700000.0,0.0,98.14,0.19,1813.0,327.53,0.17,5974.0,1.13,17.0,1020.0,-1.71
1223,2019-11-08,67.43,30370.0,0.48,6.72,57.24,0.16,25.23,-0.39,20.55,53020.0,-0.23,44.88,9140.0,0.45,63.22,31.05,235.76,349.99,15.33,7320.0,25.917212,182300.0,104.74,-0.76,48.5,35567.0,-0.0,218.5,8475.31,508330.0,0.48,2964.18,14970000.0,-0.49,98.35,0.21,1807.5,214.85,-0.3,5924.0,-0.84,17.02,449.1,0.15
1224,2019-11-11,69.02,49970.0,2.36,6.72,56.86,-0.66,25.31,0.32,20.59,52640.0,0.18,43.95,6170.0,-2.07,63.19,12.44,234.79,278.79,15.08,6660.0,25.838736,68700.0,104.2,-0.52,48.5,35550.0,-0.05,218.6,8464.28,435560.0,-0.13,2909.97,15790000.0,-1.83,98.2,-0.15,1779.0,236.34,-1.58,5878.5,-0.77,17.46,380.56,2.59
1225,2019-11-12,69.99,36800.0,1.41,6.72,56.8,-0.11,24.49,-3.24,20.03,53760.0,-2.68,44.1,4460.0,0.34,63.61,30.58,235.27,481.39,15.22,13890.0,25.240345,116500.0,102.3,-1.83,48.5,35546.0,-0.01,218.7,8486.09,491230.0,0.26,2914.82,12970000.0,0.17,98.31,0.11,1778.0,297.18,-0.06,5869.0,-0.16,17.4,462.76,-0.34
1226,2019-11-13,69.22,42340.0,-1.1,6.72,57.12,0.56,24.76,1.1,20.76,49180.0,3.62,43.28,5800.0,-1.86,63.59,35.42,235.52,309.93,15.21,12070.0,24.965673,109800.0,100.94,-1.33,48.5,35542.0,-0.01,218.8,8482.1,521490.0,-0.05,2905.24,12980000.0,-0.33,98.37,0.06,1765.0,308.69,-0.73,5835.0,-0.58,17.33,486.28,-0.37
1227,2019-11-14,69.87,32360.0,0.94,6.72,56.77,-0.61,24.33,-1.74,20.73,40480.0,-0.13,43.52,4040.0,0.55,63.37,22.42,234.74,325.66,15.08,11550.0,24.887197,78600.0,100.72,-0.22,48.5,35538.0,-0.01,218.9,8479.02,499400.0,-0.04,2909.87,12910000.0,0.16,98.16,-0.21,1741.0,316.13,-1.36,5812.0,-0.39,16.82,619.95,-2.97
1228,2019-11-15,70.43,24060.0,0.8,6.72,57.72,1.67,24.23,-0.41,20.89,41980.0,0.74,43.12,4610.0,-0.92,63.95,81.45,236.89,325.82,15.47,14250.0,25.259966,78500.0,102.14,1.42,48.0,35538.0,0.0,219.0,8540.83,588620.0,0.73,2891.34,13550000.0,-0.64,98.0,-0.16,1755.0,374.79,0.8,5849.0,0.64,17.27,455.74,2.68
1229,2019-11-18,70.0,22040.0,-0.61,6.72,57.05,-1.16,23.79,-1.82,20.52,35520.0,-1.76,42.83,5370.0,-0.67,63.47,41.08,236.35,268.23,15.38,8780.0,25.161867,129200.0,101.99,-0.15,47.5,35520.5,-0.05,219.5,8549.94,523429.99999999994,0.11,2909.2,12440000.0,0.62,97.79,-0.21,1738.0,385.28,-0.97,5830.0,-0.32,17.16,376.0,-0.64
1230,2019-11-19,71.9,38680.0,2.71,6.72,55.21,-3.23,23.83,0.17,21.2,49960.0,3.33,43.74,5350.0,2.12,63.05,18.54,235.17,244.24,15.14,12470.0,25.053963,117500.0,101.76,-0.22,47.5,35681.0,0.45,220.0,8570.66,533690.0,0.24,2933.99,13540000.0,0.85,97.86,0.07,1731.0,267.39,-0.4,5875.0,0.77,17.09,522.18,-0.38
1231,2019-11-20,70.44,33670.0,-2.03,6.72,57.11,3.44,24.41,2.43,22.16,65459.99999999999,4.52,43.1,3940.0,-1.46,62.31,48.86,232.4,472.22,14.62,17890.0,24.691004,121800.0,100.35,-1.39,47.0,35675.5,-0.02,220.5,8526.73,771510.0,-0.51,2911.05,13740000.0,-0.78,97.93,0.07,1741.0,186.32,0.58,5875.0,0.0,16.88,590.93,-1.26
1232,2019-11-21,70.97,30550.0,0.75,6.72,58.58,2.57,24.32,-0.37,22.1,43300.0,-0.28,43.62,5700.0,1.21,61.35,27.44,229.92,695.6,14.12,15480.0,24.671383,113800.0,99.78,-0.56,47.0,35670.0,-0.02,221.0,8506.21,520650.0,-0.24,2903.64,12350000.0,-0.25,97.99,0.06,1734.0,191.72,-0.4,5829.0,-0.78,17.13,543.78,1.48
1233,2019-11-22,66.61,84350.0,-6.14,6.72,57.77,-1.38,24.97,2.67,21.82,59390.0,-1.24,43.82,7030.0,0.46,61.31,23.62,229.68,342.83,14.11,10090.0,24.583094,102600.0,99.76,-0.03,47.0,35670.0,0.0,221.5,8519.89,459670.0,0.16,2885.29,15860000.0,-0.63,98.27,0.29,1739.0,185.15,0.29,5855.0,0.45,16.79,296.35,-1.98
1234,2019-11-25,67.27,61730.0,0.99,6.72,58.01,0.42,24.83,-0.56,22.01,43860.0,0.84,44.87,12170.0,2.4,63.07,23.48,235.19,409.69,15.14,14070.0,24.906813,126900.0,100.71,0.95,46.5,35649.0,-0.06,223.5,8632.49,575980.0,1.32,2906.17,17860000.0,0.72,98.32,0.05,1736.0,156.81,-0.17,5868.0,0.22,17.19,532.72,2.41
1235,2019-11-26,65.78,39780.0,-2.21,6.72,58.41,0.69,24.78,-0.2,23.75,80890.0,7.91,44.6,9960.0,-0.6,62.62,18.7,234.31,713.21,14.94,10900.0,24.985294,67900.0,101.2,0.49,46.5,35644.0,-0.01,225.5,8647.93,739470.0,0.18,2907.06,17000000.0,0.03,98.25,-0.07,1753.0,206.03,0.98,5924.0,0.95,16.92,836.01,-1.6
1236,2019-11-27,66.26,27820.0,0.73,6.72,58.11,-0.51,25.51,2.95,23.84,71080.0,0.38,43.9,4830.0,-1.57,63.08,14.64,236.0,258.41,15.26,7290.0,25.053963,105900.0,101.55,0.35,46.5,35639.0,-0.01,227.5,8705.17,436370.0,0.66,2903.19,13390000.0,-0.13,98.37,0.12,1764.0,205.07,0.63,5945.0,0.35,17.3,457.71,2.25
1237,2019-11-29,65.99,12330.0,-0.41,6.72,55.17,-5.01,25.61,0.83,23.56,44220.0,-0.69,43.39,4410.0,0.49,62.32,16.04,233.47,204.99,14.76,4400.0,24.936245,51900.0,101.06,-0.3,46.0,35384.0,-0.7,229.5,8665.47,303120.0,-0.46,2871.98,12260000.0,-0.61,98.27,-0.1,1770.0,230.24,1.03,5864.0,-0.48,17.06,200.71,-1.39
1238,2019-12-02,66.97,30410.0,1.49,6.38,55.96,1.43,24.72,-3.48,23.78,33150.0,0.94,43.15,4330.0,-0.55,61.32,69.87,229.88,546.33,14.11,13270.0,25.004911,156400.0,101.45,0.39,46.0,35368.0,-0.05,230.7,8567.99,559260.0,-1.12,2875.81,12880000.0,0.13,97.86,-0.42,1790.0,254.15,1.13,5883.0,0.32,17.25,594.51,1.14
1239,2019-12-03,67.24,33070.0,0.4,6.38,56.1,0.25,24.4,-1.29,25.37,63600.0,6.68,43.79,4700.0,1.48,60.45,63.97,226.32,679.74,13.47,14670.0,24.847958,203000.0,101.18,-0.27,45.0,35363.0,-0.01,231.9,8520.64,599920.0,-0.55,2884.7,12380000.0,0.31,97.74,-0.12,1766.0,330.18,-1.34,5815.0,-1.16,18.17,1100.0,5.3
1240,2019-12-04,66.61,27680.0,-0.94,6.38,58.43,4.15,25.14,3.03,25.54,43410.0,0.68,44.13,6900.0,0.78,61.27,27.3,229.9,360.51,14.1,8810.0,24.857767,128900.0,100.56,-0.62,44.5,35357.5,-0.02,233.1,8566.67,571970.0,0.54,2878.12,12550000.0,-0.23,97.65,-0.09,1758.0,241.72,-0.45,5885.0,1.2,18.86,1280.0,3.8
1241,2019-12-05,66.07,18680.0,-0.81,6.38,58.43,0.0,25.09,-0.2,25.29,53630.0,-0.99,44.04,6290.0,-0.2,61.36,26.73,231.05,494.94,14.27,7850.0,24.985294,103100.0,101.02,0.46,44.0,34352.0,-2.84,234.3,8570.7,536690.0,0.05,2899.47,14320000.0,0.74,97.41,-0.25,1747.0,235.73,-0.63,5888.0,0.05,17.71,537.69,-6.1
1242,2019-12-06,67.18,38090.0,1.68,6.38,59.2,1.32,25.34,1.0,26.08,41490.0,3.14,43.71,6810.0,-0.75,62.4,19.48,234.39,334.1,14.93,9780.0,25.220724,247900.0,101.64,0.61,43.5,34347.0,-0.01,235.5,8656.53,527650.0,1.0,2912.01,13410000.0,0.43,97.7,0.3,1765.0,318.49,1.03,5990.0,1.73,18.99,805.98,7.23
1243,2019-12-09,67.91,45200.0,1.09,6.38,59.02,-0.3,25.53,0.75,26.3,41570.0,0.85,43.38,5830.0,-0.75,61.87,6.23,233.32,173.45,14.68,4930.0,25.259966,127400.0,101.99,0.35,43.0,34330.5,-0.05,236.6,8621.83,547630.0,-0.4,2914.48,16079999.999999998,0.08,97.64,-0.06,1757.0,278.87,-0.45,6075.0,1.42,18.18,595.49,-4.27
1244,2019-12-10,69.77,44200.0,2.74,6.38,59.24,0.37,25.34,-0.74,26.24,28810.0,-0.26,43.43,4220.0,0.12,62.28,24.26,234.31,176.83,14.84,7440.0,25.475777,118200.0,102.55,0.54,42.5,34325.0,-0.02,237.7,8616.18,515360.0,-0.07,2917.32,17010000.0,0.1,97.41,-0.24,1755.0,286.86,-0.11,6100.0,0.41,17.87,694.08,-1.71
1245,2019-12-11,70.54,34600.0,1.1,6.38,58.76,-0.81,24.86,-1.89,24.68,69140.0,-5.94,44.12,8890.0,1.59,63.56,9.22,239.11,486.34,15.82,12020.0,25.721018,169100.0,103.41,0.84,42.5,34319.5,-0.02,238.8,8654.05,486220.0,0.44,2924.42,16550000.0,0.24,97.08,-0.34,1760.0,279.79,0.28,6156.0,0.92,17.49,722.15,-2.13
1246,2019-12-12,71.94,38880.0,1.98,6.38,59.18,0.71,25.46,2.41,25.12,38970.0,1.79,43.48,8090.0,-1.45,65.1,66.0,245.59,731.82,17.1,21060.0,26.250744,144300.0,105.15,1.68,42.5,34314.0,-0.02,239.9,8717.32,588220.0,0.73,2915.7,15180000.0,-0.3,97.4,0.33,1775.0,315.17,0.85,6156.0,0.0,18.32,735.75,4.75
